Date,BTC_USD,ETH_USD,XRP_USD,SOL_USD,BNB_USD,NASDAQ_EUA_lag_7,NASDAQ_EUA_lag_14,NASDAQ_EUA_lag_21,NASDAQ_EUA_lag_28,NYSE_EUA_lag_7,NYSE_EUA_lag_14,NYSE_EUA_lag_21,NYSE_EUA_lag_28,Ibovespa_BR_lag_7,Ibovespa_BR_lag_14,Ibovespa_BR_lag_21,Ibovespa_BR_lag_28,Shanghai_SSE_China_lag_7,Shanghai_SSE_China_lag_14,Shanghai_SSE_China_lag_21,Shanghai_SSE_China_lag_28,HangSeng_China_lag_7,HangSeng_China_lag_14,HangSeng_China_lag_21,HangSeng_China_lag_28,Shenzhen_China_lag_7,Shenzhen_China_lag_14,Shenzhen_China_lag_21,Shenzhen_China_lag_28,Euronext_Europa_lag_7,Euronext_Europa_lag_14,Euronext_Europa_lag_21,Euronext_Europa_lag_28,LondonStock_ReinoUnido_lag_7,LondonStock_ReinoUnido_lag_14,LondonStock_ReinoUnido_lag_21,LondonStock_ReinoUnido_lag_28,DAX_Alemanha_lag_7,DAX_Alemanha_lag_14,DAX_Alemanha_lag_21,DAX_Alemanha_lag_28,Nikkei_Japao_lag_7,Nikkei_Japao_lag_14,Nikkei_Japao_lag_21,Nikkei_Japao_lag_28,Bombaim_India_lag_7,Bombaim_India_lag_14,Bombaim_India_lag_21,Bombaim_India_lag_28,Milao_Italia_lag_7,Milao_Italia_lag_14,Milao_Italia_lag_21,Milao_Italia_lag_28,JPY_USD_lag_7,JPY_USD_lag_14,JPY_USD_lag_21,JPY_USD_lag_28,EUR_USD_lag_7,EUR_USD_lag_14,EUR_USD_lag_21,EUR_USD_lag_28,GBP_USD_lag_7,GBP_USD_lag_14,GBP_USD_lag_21,GBP_USD_lag_28,CNY_USD_lag_7,CNY_USD_lag_14,CNY_USD_lag_21,CNY_USD_lag_28,BRL_USD_lag_7,BRL_USD_lag_14,BRL_USD_lag_21,BRL_USD_lag_28,INR_USD_lag_7,INR_USD_lag_14,INR_USD_lag_21,INR_USD_lag_28,NASDAQ_EUA_MM_10,NASDAQ_EUA_MM_20,NASDAQ_EUA_MM_30,NYSE_EUA_MM_10,NYSE_EUA_MM_20,NYSE_EUA_MM_30,Ibovespa_BR_MM_10,Ibovespa_BR_MM_20,Ibovespa_BR_MM_30,Shanghai_SSE_China_MM_10,Shanghai_SSE_China_MM_20,Shanghai_SSE_China_MM_30,HangSeng_China_MM_10,HangSeng_China_MM_20,HangSeng_China_MM_30,Shenzhen_China_MM_10,Shenzhen_China_MM_20,Shenzhen_China_MM_30,Euronext_Europa_MM_10,Euronext_Europa_MM_20,Euronext_Europa_MM_30,LondonStock_ReinoUnido_MM_10,LondonStock_ReinoUnido_MM_20,LondonStock_ReinoUnido_MM_30,DAX_Alemanha_MM_10,DAX_Alemanha_MM_20,DAX_Alemanha_MM_30,Nikkei_Japao_MM_10,Nikkei_Japao_MM_20,Nikkei_Japao_MM_30,Bombaim_India_MM_10,Bombaim_India_MM_20,Bombaim_India_MM_30,Milao_Italia_MM_10,Milao_Italia_MM_20,Milao_Italia_MM_30,JPY_USD_MM_10,JPY_USD_MM_20,JPY_USD_MM_30,EUR_USD_MM_10,EUR_USD_MM_20,EUR_USD_MM_30,GBP_USD_MM_10,GBP_USD_MM_20,GBP_USD_MM_30,CNY_USD_MM_10,CNY_USD_MM_20,CNY_USD_MM_30,BRL_USD_MM_10,BRL_USD_MM_20,BRL_USD_MM_30,INR_USD_MM_10,INR_USD_MM_20,INR_USD_MM_30
2024-02-06,43084.671875,2372.201904296875,0.5051530003547668,96.86107635498047,302.71014404296875,15509.900390625,15425.9404296875,14944.349609375,14857.7099609375,17089.4609375,16800.859375,16639.380859375,16773.0703125,127402.0,128263.0,129294.0,131447.0,2830.527099609375,2770.97607421875,2893.989013671875,2893.25,15703.4501953125,15353.98046875,15865.919921875,16190.01953125,8375.98046875,8596.2802734375,8992.0703125,8971.7197265625,1426.3900146484375,1385.8900146484375,1381.8299560546875,1386.25,9000.146484375,9134.1181640625,9222.1005859375,9018.1416015625,30.01268768310547,29.514429092407227,29.328805923461914,29.69028663635254,36065.859375,36517.5703125,35619.1796875,33763.1796875,71139.8984375,70370.546875,73128.7734375,71386.2109375,30623.0,30077.0,30338.0,30409.0,0.006781131960451603,0.006750280037522316,0.006858992390334606,0.006933370605111122,0.9230627417564392,0.9193711280822754,0.913675844669342,0.9132503271102905,1.2713264226913452,1.2706964015960693,1.2716174125671387,1.274518609046936,0.1411532312631607,0.1390298455953598,0.14090460538864136,0.14104372262954712,0.20201203227043152,0.20046910643577576,0.20566822588443756,0.20538097620010376,0.01202601008117199,0.012034404091536999,0.01206863671541214,0.012040837667882442,15459.36416015625,15246.621533203124,15068.51904296875,16894.605859375,16808.14677734375,16801.461588541668,128129.2,128841.6,129951.93333333333,2853.1031982421873,2859.3922607421873,2883.089404296875,15737.30625,15788.858203125,16034.107877604167,8664.5990234375,8791.272412109374,8916.30498046875,1408.5659912109375,1395.478985595703,1393.0539957682292,9074.530078125,9122.420263671875,9097.925325520833,29.848263359069826,29.741919708251952,29.739688873291016,36083.675,35850.468359375,35080.15859375,71068.146875,71630.939453125,71681.109375,30303.3,30318.95,30350.466666666667,0.006761301402002573,0.006797547754831612,0.006854987672219674,0.9208241641521454,0.9177674919366836,0.91597887078921,1.2706307291984558,1.2716471016407014,1.271045736471812,0.14087038785219191,0.14072137624025344,0.14080265214045842,0.20278312265872955,0.20358912274241447,0.20394143064816792,0.012027731537818909,0.012033814610913397,0.012028373622645935
2024-02-07,44318.22265625,2423.7451171875,0.5137889981269836,100.97927856445312,307.63458251953125,15164.009765625,15481.919921875,14855.6201171875,14969.650390625,16911.130859375,16769.25,16522.830078125,16818.880859375,127752.0,127816.0,128524.0,130841.0,2788.548095703125,2820.77197265625,2833.614990234375,2877.701904296875,15485.0703125,15899.8701171875,15276.900390625,16097.2802734375,8212.83984375,8682.1904296875,8759.759765625,8922.7900390625,1424.3699951171875,1406.93994140625,1367.9599609375,1382.5400390625,8940.158203125,9068.130859375,9150.115234375,9090.126953125,29.603336334228516,29.93453025817871,29.1627197265625,29.91499137878418,36286.7109375,36226.48046875,35477.75,34441.71875,71752.109375,71060.3125,71500.7578125,71657.7109375,30744.0,30338.0,30099.0,30451.0,0.0067856875248253345,0.006745316553860903,0.006791356019675732,0.0069238655269145966,0.9222539663314819,0.9210478067398071,0.919295072555542,0.9147540926933289,1.269551157951355,1.269196629524231,1.26385498046875,1.2712942361831665,0.14096221327781677,0.1412908285856247,0.14051851630210876,0.14081333577632904,0.2020079493522644,0.2019304633140564,0.20304980874061584,0.20386944711208344,0.012032289057970047,0.01201614085584879,0.012035287916660309,0.012029191479086876,15444.6681640625,15256.3125,15073.60771484375,16912.7638671875,16814.64736328125,16803.4029296875,128140.8,128696.75,129737.5,2848.7301025390625,2854.487170410156,2876.876505533854,15754.94423828125,15748.009716796874,15982.030533854168,8607.1810546875,8749.22041015625,8872.576627604167,1413.01298828125,1397.830987548828,1394.0156616210938,9054.7341796875,9112.522314453125,9086.8609375,29.850314903259278,29.732687377929686,29.721810213724773,36116.019140625,35912.3109375,35174.24322916667,71075.03515625,71632.4859375,71664.83776041666,30349.3,30343.7,30363.533333333333,0.006764778355136514,0.0067937412764877084,0.006844690116122365,0.9211268126964569,0.9183183670043945,0.9165145754814148,1.270487129688263,1.2713987290859223,1.270930778980255,0.1409117951989174,0.14079637527465821,0.14078570157289505,0.20268388241529464,0.2034674972295761,0.20380288511514663,0.012028467934578657,0.012033205153420568,0.012029042777915796
2024-02-08,45301.56640625,2419.906494140625,0.5145289897918701,102.78563690185547,318.87188720703125,15361.6396484375,15510.5,15055.650390625,14970.1904296875,17115.580078125,16889.51953125,16616.2890625,16781.119140625,128481.0,128169.0,127316.0,130649.0,2770.739990234375,2906.10888671875,2845.780029296875,2886.64990234375,15566.2099609375,16211.9599609375,15391.7900390625,16302.0400390625,8240.48046875,8856.2197265625,8847.0,9053.8798828125,1418.97998046875,1413.1300048828125,1381.31005859375,1377.3299560546875,8912.1640625,9084.12890625,9162.1123046875,9138.1171875,29.993148803710938,29.875911712646484,29.446041107177734,29.787982940673828,36011.4609375,36236.46875,35466.171875,35049.859375,71645.296875,70700.671875,71186.859375,71721.1796875,30689.0,30158.0,30351.0,30249.0,0.006802906282246113,0.006775480695068836,0.006751373875886202,0.006861817091703415,0.9256688356399536,0.9190585017204285,0.9186869859695435,0.9112364649772644,1.2678449153900146,1.271876335144043,1.2676842212677002,1.274518609046936,0.14083118736743927,0.14120306074619293,0.14055801928043365,0.13946223258972168,0.20194268226623535,0.202736958861351,0.20267531275749207,0.20444045960903168,0.012040417641401291,0.012034041807055473,0.012022468261420727,0.012044478207826614,15444.803125,15275.756494140625,15093.46435546875,16946.3728515625,16830.4494140625,16812.5349609375,128328.7,128571.4,129596.96666666666,2850.1700927734373,2848.9253173828124,2870.491975911458,15815.447265625,15714.0912109375,15941.28583984375,8583.27412109375,8711.4314453125,8833.880989583333,1416.106982421875,1399.2574890136718,1394.811328125,9025.54033203125,9099.025146484375,9079.329166666666,29.888417053222657,29.739037704467773,29.727020708719888,36062.4703125,35934.028515625,35259.15286458333,71071.2421875,71586.328125,71656.5984375,30400.0,30354.6,30369.0,0.006769945286214352,0.006789168366231025,0.006835258115703861,0.9218739211559296,0.9190673708915711,0.9171668430169423,1.2702729821205139,1.270902192592621,1.2707629402478535,0.14092447757720947,0.1407987542450428,0.14076438347498577,0.20248930305242538,0.20329705849289895,0.20366485466559728,0.012029497884213924,0.012033368228003383,0.012029761510590712
2024-02-09,47147.19921875,2487.515625,0.5260310173034668,106.93333435058594,323.84228515625,15628.9501953125,15455.3603515625,15310.9697265625,14972.759765625,17101.970703125,16949.109375,16729.55078125,16799.5390625,127182.0,128967.0,127636.0,130988.0,2730.152099609375,2910.222900390625,2832.279052734375,2881.97705078125,15533.5595703125,15952.23046875,15308.6904296875,16244.580078125,8055.77001953125,8762.330078125,8787.01953125,8996.259765625,1416.4599609375,1421.0899658203125,1379.9000244140625,1390.449951171875,8874.171875,9068.130859375,9138.1171875,9182.107421875,29.827064514160156,29.982402801513672,29.582820892333984,29.86614227294922,36158.01953125,35751.0703125,35963.26953125,35577.109375,72085.6328125,70700.671875,71683.2265625,72568.453125,30718.0,30379.0,30284.0,30471.0,0.006828222423791885,0.006769426167011261,0.006750917993485928,0.006894364487379789,0.9196078777313232,0.9219903945922852,0.9192274808883667,0.9106887578964233,1.27472984790802,1.270825743675232,1.2709871530532837,1.2777756452560425,0.1410735696554184,0.14122100174427032,0.14054813981056213,0.14078360795974731,0.20345880091190338,0.20342569053173065,0.20300035178661346,0.20535145699977875,0.012058711610734463,0.012027021497488022,0.012024925090372562,0.012037156149744987,15465.1041015625,15308.566015625,15128.02236328125,16976.483984375,16845.57099609375,16825.3123046875,128220.6,128381.1,129408.56666666667,2846.0876953125,2841.3340698242187,2862.5888102213544,15833.40517578125,15678.540185546875,15904.1908203125,8529.223095703124,8664.406958007812,8791.377978515626,1419.1639770507813,1400.5579895019532,1395.993994140625,8999.545703125,9083.628369140624,9074.396842447917,29.91968059539795,29.73708381652832,29.74167537689209,36026.515234375,35963.0740234375,35348.94778645833,71242.75078125,71562.187109375,71680.89947916666,30464.1,30366.95,30389.566666666666,0.006777739524841309,0.006785861263051629,0.006828379693130652,0.9218975961208343,0.919513326883316,0.9173542757829031,1.270676326751709,1.2707499027252198,1.271177021662394,0.14112884998321534,0.14081325232982636,0.1407651131351789,0.20278827250003814,0.20320242568850516,0.20367518812417984,0.01203192863613367,0.012034446001052856,0.012031351837019125
2024-02-10,47771.27734375,2501.228271484375,0.5241119861602783,109.1314697265625,323.1338806152344,15628.9501953125,15455.3603515625,15310.9697265625,14972.759765625,17101.970703125,16949.109375,16729.55078125,16799.5390625,127182.0,128967.0,127636.0,130988.0,2730.152099609375,2910.222900390625,2832.279052734375,2881.97705078125,15533.5595703125,15952.23046875,15308.6904296875,16244.580078125,8055.77001953125,8762.330078125,8787.01953125,8996.259765625,1416.4599609375,1421.0899658203125,1379.9000244140625,1390.449951171875,8874.171875,9068.130859375,9138.1171875,9182.107421875,29.827064514160156,29.982402801513672,29.582820892333984,29.86614227294922,36158.01953125,35751.0703125,35963.26953125,35577.109375,72085.6328125,70700.671875,71683.2265625,72568.453125,30718.0,30379.0,30284.0,30471.0,0.006828222423791885,0.006769426167011261,0.006750917993485928,0.006894364487379789,0.9196078777313232,0.9219903945922852,0.9192274808883667,0.9106887578964233,1.27472984790802,1.270825743675232,1.2709871530532837,1.2777756452560425,0.1410735696554184,0.14122100174427032,0.14054813981056213,0.14078360795974731,0.20345880091190338,0.20342569053173065,0.20300035178661346,0.20535145699977875,0.012058711610734463,0.012027021497488022,0.012024925090372562,0.012037156149744987,15479.80712890625,15341.375537109376,15165.310709635416,17009.7560546875,16860.692578125,16838.187630208333,128157.2,128190.8,129273.76666666666,2837.0257080078127,2833.742822265625,2855.115576171875,15796.77412109375,15642.98916015625,15867.110123697918,8466.5810546875,8617.382470703125,8752.728645833333,1420.1159790039062,1401.8584899902344,1396.8833251953124,8980.1498046875,9068.231591796875,9069.931087239584,29.908934020996092,29.73512992858887,29.750793902079263,36019.669140625,35992.11953125,35444.60546875,71345.2828125,71538.04609375,71688.83489583334,30502.1,30379.3,30400.033333333333,0.0067860301118344065,0.006782554159872234,0.006822885231425365,0.921753603219986,0.919959282875061,0.9174984892209371,1.2712296485900878,1.2705976128578187,1.2714204430580138,0.1411071240901947,0.1408277504146099,0.1407720019419988,0.20294110625982284,0.2031077928841114,0.20368097871541976,0.012036185711622238,0.01203552377410233,0.012033235747367144
2024-02-11,48293.91796875,2507.570556640625,0.5260840058326721,107.49528503417969,320.78753662109375,15628.9501953125,15455.3603515625,15310.9697265625,14972.759765625,17101.970703125,16949.109375,16729.55078125,16799.5390625,127182.0,128967.0,127636.0,130988.0,2730.152099609375,2910.222900390625,2832.279052734375,2881.97705078125,15533.5595703125,15952.23046875,15308.6904296875,16244.580078125,8055.77001953125,8762.330078125,8787.01953125,8996.259765625,1416.4599609375,1421.0899658203125,1379.9000244140625,1390.449951171875,8874.171875,9068.130859375,9138.1171875,9182.107421875,29.827064514160156,29.982402801513672,29.582820892333984,29.86614227294922,36158.01953125,35751.0703125,35963.26953125,35577.109375,72085.6328125,70700.671875,71683.2265625,72568.453125,30718.0,30379.0,30284.0,30471.0,0.006828222423791885,0.006769426167011261,0.006750917993485928,0.006894364487379789,0.9196078777313232,0.9219903945922852,0.9192274808883667,0.9106887578964233,1.27472984790802,1.270825743675232,1.2709871530532837,1.2777756452560425,0.1410735696554184,0.14122100174427032,0.14054813981056213,0.14078360795974731,0.20345880091190338,0.20342569053173065,0.20300035178661346,0.20535145699977875,0.012058711610734463,0.012027021497488022,0.012024925090372562,0.012037156149744987,15491.6521484375,15374.18505859375,15202.1400390625,17031.001171875,16875.81416015625,16849.6453125,128058.5,127973.85,129112.4,2819.430029296875,2825.935925292969,2848.4813151041667,15728.93408203125,15608.850634765626,15833.7177734375,8386.536083984374,8571.974487304688,8717.372965494791,1420.448974609375,1403.4644897460937,1397.8436564127603,8959.1541015625,9051.53505859375,9066.465169270834,29.90404930114746,29.733176040649415,29.757958475748698,36011.82421875,36004.9310546875,35537.29205729167,71483.77890625,71475.930859375,71690.81770833333,30558.1,30398.8,30409.266666666666,0.006791304284706712,0.006779491668567061,0.006820234407981237,0.9218085408210754,0.920255047082901,0.9177023410797119,1.2715149998664856,1.2706511914730072,1.2716311772664388,0.14109417498111726,0.14083977043628693,0.14078622162342072,0.2030132904648781,0.20297761559486388,0.20365410347779592,0.012038652691990137,0.012035119999200105,0.012034747190773487
2024-02-12,49958.22265625,2658.115966796875,0.5318970084190369,111.99275207519531,327.9446105957031,15597.6796875,15628.0400390625,15360.2900390625,14972.759765625,17004.779296875,17040.599609375,16779.490234375,16799.5390625,127593.0,128503.0,126602.0,131521.0,2702.18505859375,2883.360107421875,2756.340087890625,2886.2900390625,15510.009765625,16077.240234375,14961.1796875,16216.330078125,7964.7099609375,8581.759765625,8479.5498046875,8963.9296875,1417.3399658203125,1422.0999755859375,1388.0400390625,1384.3399658203125,8824.181640625,8912.1640625,9204.1025390625,9208.1025390625,29.656091690063477,30.002918243408203,29.61212730407715,29.86614227294922,36354.16015625,36026.94140625,36546.94921875,35901.7890625,71731.421875,71941.5703125,71683.2265625,73327.9375,30953.0,30234.0,30182.0,30328.0,0.006733960937708616,0.006750371307134628,0.006751236971467733,0.006889472249895334,0.9276954531669617,0.9223050475120544,0.918197751045227,0.9136925935745239,1.2621959447860718,1.2697607278823853,1.2699863910675049,1.273658275604248,0.14059557020664215,0.14111140370368958,0.14070436358451843,0.14083316922187805,0.20271894335746765,0.20351676642894745,0.20388847589492798,0.20606234669685364,0.012048294767737389,0.01203061081469059,0.012030118145048618,0.012066787108778954,15505.88408203125,15406.8515625,15237.927018229168,17036.5681640625,16894.08408203125,16857.86328125,127921.1,127888.8,128964.73333333334,2798.6262451171874,2816.3457275390624,2840.9148193359374,15684.71201171875,15591.055126953124,15799.5404296875,8306.774072265625,8520.606469726563,8678.981949869793,1420.073974609375,1405.239990234375,1398.833321126302,8934.7591796875,9031.639111328124,9061.33291015625,29.87141819000244,29.749540328979492,29.759423955281576,36072.133203125,36041.680078125,35636.51666666667,71586.85390625,71406.06328125,71680.99348958333,30615.5,30429.55,30426.333333333332,0.006787757761776448,0.006773240095935762,0.006814441535001,0.9223790466785431,0.9209560275077819,0.9181757787863414,1.2706520199775695,1.2701801180839538,1.271424114704132,0.14103163182735443,0.14082431867718698,0.14078450798988343,0.2029426157474518,0.2028301514685154,0.20360256632169088,0.012040780019015073,0.012034102901816368,0.012035911406079928
2024-02-13,49742.44140625,2642.185302734375,0.5248349905014038,112.57930755615234,324.86822509765625,15609.0,15509.900390625,15425.9404296875,14944.349609375,17135.48046875,17089.4609375,16800.859375,16639.380859375,130416.0,127402.0,128263.0,129294.0,2789.486083984375,2830.527099609375,2770.97607421875,2893.989013671875,16136.8701171875,15703.4501953125,15353.98046875,15865.919921875,8460.3798828125,8375.98046875,8596.2802734375,8992.0703125,1428.739990234375,1426.3900146484375,1385.8900146484375,1381.8299560546875,8820.18359375,9000.146484375,9134.1181640625,9222.1005859375,29.86418914794922,30.01268768310547,29.514429092407227,29.328805923461914,36160.66015625,36065.859375,36517.5703125,35619.1796875,72186.09375,71139.8984375,70370.546875,73128.7734375,31117.0,30623.0,30077.0,30338.0,0.006727664265781641,0.006781131960451603,0.006750280037522316,0.006858992390334606,0.9311854243278503,0.9230627417564392,0.9193711280822754,0.913675844669342,1.2534469366073608,1.2713264226913452,1.2706964015960693,1.2716174125671387,0.14067664742469788,0.1411532312631607,0.1390298455953598,0.14090460538864136,0.202022522687912,0.20201203227043152,0.20046910643577576,0.20566822588443756,0.012033158913254738,0.01202601008117199,0.012034404091536999,0.01206863671541214,15521.248046875,15444.520556640626,15274.091341145833,17055.2052734375,16924.7166015625,16870.437955729165,128066.0,127983.4,128911.16666666667,2786.5525634765627,2814.1392822265625,2836.2583577473956,15703.1759765625,15634.05361328125,15786.258430989583,8276.579052734374,8505.637475585938,8657.113264973957,1420.8389770507813,1408.2789916992188,1400.202986653646,8909.964453125,9015.142529296874,9056.0673828125,29.859596824645998,29.784613800048827,29.767826016743978,36113.0921875,36075.8255859375,35729.291276041666,71735.39609375,71440.330078125,71686.325,30689.3,30480.45,30448.866666666665,0.006783581571653485,0.006770055508241057,0.00680843877295653,0.9232985496520996,0.9215505450963974,0.9187655488650004,1.2689141392707826,1.2696597158908844,1.2709254185358683,0.1409771963953972,0.14083222523331643,0.14078549693028133,0.20280229896306992,0.20277878716588021,0.20352781514326732,0.012041393760591745,0.01203399645164609,0.012036571092903615
2024-02-14,51826.6953125,2777.90234375,0.5384010076522827,116.97632598876953,334.2459716796875,15756.6396484375,15164.009765625,15481.919921875,14855.6201171875,17212.3203125,16911.130859375,16769.25,16522.830078125,129608.0,127752.0,127816.0,128524.0,2829.696044921875,2788.548095703125,2820.77197265625,2833.614990234375,16081.8896484375,15485.0703125,15899.8701171875,15276.900390625,8708.240234375,8212.83984375,8682.1904296875,8759.759765625,1425.0400390625,1424.3699951171875,1406.93994140625,1367.9599609375,8860.1748046875,8940.158203125,9068.130859375,9150.115234375,29.7293643951416,29.603336334228516,29.93453025817871,29.1627197265625,36119.921875,36286.7109375,36226.48046875,35477.75,72152.0,71752.109375,71060.3125,71500.7578125,30976.0,30744.0,30338.0,30099.0,0.006765076424926519,0.0067856875248253345,0.006745316553860903,0.006791356019675732,0.9296271800994873,0.9222539663314819,0.9210478067398071,0.919295072555542,1.2606525421142578,1.269551157951355,1.269196629524231,1.26385498046875,0.14084307849407196,0.14096221327781677,0.1412908285856247,0.14051851630210876,0.2015194594860077,0.2020079493522644,0.2019304633140564,0.20304980874061584,0.012037953361868858,0.012032289057970047,0.01201614085584879,0.012035287916660309,15551.3759765625,15479.57001953125,15304.520345052084,17081.5263671875,16954.5181640625,16881.336328125,128130.1,128098.0,128817.2,2778.4998779296875,2813.3350830078125,2834.330289713542,15716.14189453125,15668.55859375,15781.506412760416,8271.170068359375,8498.699487304688,8649.130615234375,1421.233984375,1410.4654907226563,1401.4073201497397,8889.16884765625,9000.045654296875,9051.201725260416,29.83429298400879,29.79877996444702,29.759033203125,36149.97734375,36108.5130859375,35820.70794270833,71880.52890625,71488.587109375,71712.884375,30749.0,30511.7,30462.4,0.006783146597445011,0.006770740635693074,0.006803605131184062,0.9240622282028198,0.9220975548028946,0.9192869583765666,1.267896819114685,1.2693081319332122,1.270554530620575,0.14093940407037736,0.14084647819399834,0.14078046629826227,0.20261167585849763,0.202720994502306,0.20338736126820248,0.01204248694702983,0.012034770706668496,0.012037152331322432
2024-02-15,51938.5546875,2824.37890625,0.5627549886703491,113.69940948486328,354.7108154296875,15793.7099609375,15361.6396484375,15510.5,15055.650390625,17252.3203125,17115.580078125,16889.51953125,16616.2890625,128217.0,128481.0,128169.0,127316.0,2865.903076171875,2770.739990234375,2906.10888671875,2845.780029296875,15878.0703125,15566.2099609375,16211.9599609375,15391.7900390625,8820.599609375,8240.48046875,8856.2197265625,8847.0,1431.6400146484375,1418.97998046875,1413.1300048828125,1381.31005859375,8790.1884765625,8912.1640625,9084.12890625,9162.1123046875,29.851486206054688,29.993148803710938,29.875911712646484,29.446041107177734,36863.28125,36011.4609375,36236.46875,35466.171875,71428.4296875,71645.296875,70700.671875,71186.859375,31064.0,30689.0,30158.0,30351.0,0.006752832792699337,0.006802906282246113,0.006775480695068836,0.006751373875886202,0.9281604290008545,0.9256688356399536,0.9190585017204285,0.9186869859695435,1.2627378702163696,1.2678449153900146,1.271876335144043,1.2676842212677002,0.14082325994968414,0.14083118736743927,0.14120306074619293,0.14055801928043365,0.2012355923652649,0.20194268226623535,0.202736958861351,0.20267531275749207,0.012046363204717636,0.012040417641401291,0.012034041807055473,0.012022468261420727,15567.94296875,15503.70703125,15335.720345052083,17102.6984375,16980.656640625,16897.311328125,128101.5,128127.05,128709.53333333334,2776.7541748046874,2815.0162841796873,2833.4187255859374,15696.22490234375,15697.027587890625,15771.10810546875,8295.054052734375,8500.378491210937,8644.093277994793,1422.18798828125,1413.052490234375,1402.920320638021,8876.9712890625,8982.64921875,9043.603287760418,29.819149780273438,29.812213230133057,29.76440652211507,36233.611328125,36153.513671875,35924.044661458334,71829.21484375,71475.847265625,71714.29166666667,30832.0,30550.7,30484.233333333334,0.006783392746001482,0.006770836375653744,0.006797587204103669,0.9246477663516999,0.922544202208519,0.9197839617729187,1.2671945333480834,1.2688956677913665,1.2701618393262228,0.1409105896949768,0.14086023420095445,0.14077311754226685,0.20238355845212935,0.20263275653123855,0.20324918180704116,0.012044062186032534,0.01203584261238575,0.012037336515883604
2024-02-16,52160.203125,2803.69140625,0.5649600028991699,110.44591522216797,360.890380859375,15990.66015625,15628.9501953125,15455.3603515625,15310.9697265625,17275.869140625,17101.970703125,16949.109375,16729.55078125,128026.0,127182.0,128967.0,127636.0,2865.903076171875,2730.152099609375,2910.222900390625,2832.279052734375,15746.580078125,15533.5595703125,15952.23046875,15308.6904296875,8820.599609375,8055.77001953125,8762.330078125,8787.01953125,1436.3900146484375,1416.4599609375,1421.0899658203125,1379.9000244140625,8834.1796875,8874.171875,9068.130859375,9138.1171875,29.797752380371094,29.827064514160156,29.982402801513672,29.582820892333984,36897.421875,36158.01953125,35751.0703125,35963.26953125,71595.4921875,72085.6328125,70700.671875,71683.2265625,31156.0,30718.0,30379.0,30284.0,0.006699763238430023,0.006828222423791885,0.006769426167011261,0.006750917993485928,0.9279794692993164,0.9196078777313232,0.9219903945922852,0.9192274808883667,1.2620525360107422,1.27472984790802,1.270825743675232,1.2709871530532837,0.14070634543895721,0.1410735696554184,0.14122100174427032,0.14054813981056213,0.20032452046871185,0.20345880091190338,0.20342569053173065,0.20300035178661346,0.0120503269135952,0.012058711610734463,0.012027021497488022,0.012024925090372562,15616.0189453125,15537.691552734375,15369.75400390625,17121.3392578125,17007.97255859375,16912.544270833332,128163.9,128146.55,128615.7,2780.2917724609374,2816.6974853515626,2833.025431315104,15700.537890625,15718.9220703125,15759.418098958333,8339.515966796875,8502.057495117188,8640.686930338541,1423.18798828125,1415.8769897460938,1404.7153198242188,8860.374609375,8967.45234375,9035.071712239584,29.79765625,29.82295980453491,29.760498555501304,36316.767578125,36200.2212890625,36005.90143229167,71874.77421875,71471.460546875,71712.21770833334,30885.3,30594.3,30507.733333333334,0.006775255873799324,0.006768278637900948,0.006790117127820849,0.9251394391059875,0.9229818016290665,0.920224807659785,1.266267144680023,1.2684489369392395,1.2698537826538085,0.14086590111255645,0.1408681444823742,0.14076955119768778,0.2022148072719574,0.20249896496534348,0.20313101758559546,0.012046493869274855,0.012037112703546881,0.012038041030367215
